Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,
1937991,MALARIA_ACT_TREATED,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,39 034,39034,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
1954560,MALARIA_ACT_TREATED,COUNTRY,CIV,AFR,Africa,YEAR,2019,,,,,,,,,508 699,508699,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
1954676,MALARIA_ACT_TREATED,COUNTRY,BRA,AMR,Americas,YEAR,2022,,,,,,,,,43 072,43072,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2000064,MALARIA_ACT_TREATED,COUNTRY,MYS,WPR,Western Pacific,YEAR,2023,,,,,,,,,3626,3626,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2001937,MALARIA_ACT_TREATED,COUNTRY,GNQ,AFR,Africa,YEAR,2024,,,,,,,,,7083,7083,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2044830,MALARIA_ACT_TREATED,COUNTRY,RWA,AFR,Africa,YEAR,2019,,,,,,,,,3 545 251,3545251,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2046269,MALARIA_ACT_TREATED,COUNTRY,COM,AFR,Africa,YEAR,2024,,,,,,,,,51 668,51668,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2062040,MALARIA_ACT_TREATED,COUNTRY,PRY,AMR,Americas,YEAR,2019,,,,,,,,,80,80,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2070695,MALARIA_ACT_TREATED,COUNTRY,VEN,AMR,Americas,YEAR,2018,,,,,,,,,97 293,97293,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2086542,MALARIA_ACT_TREATED,COUNTRY,SLB,WPR,Western Pacific,YEAR,2021,,,,,,,,,118 643,118643,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2097606,MALARIA_ACT_TREATED,COUNTRY,IDN,WPR,Western Pacific,YEAR,2023,,,,,,,,,377 662,377662,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2103830,MALARIA_ACT_TREATED,COUNTRY,THA,SEAR,South-East Asia,YEAR,2021,,,,,,,,,86,86,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2156505,MALARIA_ACT_TREATED,COUNTRY,BOL,AMR,Americas,YEAR,2024,,,,,,,,,1021,1021,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2197853,MALARIA_ACT_TREATED,COUNTRY,GHA,AFR,Africa,YEAR,2021,,,,,,,,,5 728 505,5728505,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2230095,MALARIA_ACT_TREATED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,3079,3079,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2254712,MALARIA_ACT_TREATED,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2023,,,,,,,,,42 188,42188,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2254872,MALARIA_ACT_TREATED,COUNTRY,COG,AFR,Africa,YEAR,2022,,,,,,,,,349 345,349345,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2281476,MALARIA_ACT_TREATED,COUNTRY,DOM,AMR,Americas,YEAR,2019,,,,,,,,,7,7,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2282162,MALARIA_ACT_TREATED,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,2008,2008,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2290270,MALARIA_ACT_TREATED,COUNTRY,IND,SEAR,South-East Asia,YEAR,2018,,,,,,,,,29 453,29453,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2302212,MALARIA_ACT_TREATED,COUNTRY,SWZ,AFR,Africa,YEAR,2024,,,,,,,,,316,316,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2303050,MALARIA_ACT_TREATED,COUNTRY,BDI,AFR,Africa,YEAR,2023,,,,,,,,,3 488 013,3488013,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2305906,MALARIA_ACT_TREATED,COUNTRY,TCD,AFR,Africa,YEAR,2022,,,,,,,,,1 243 864,1243864,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2339475,MALARIA_ACT_TREATED,COUNTRY,ETH,AFR,Africa,YEAR,2020,,,,,,,,,1 197 131,1197131,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
2381407,MALARIA_ACT_TREATED,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,151,151,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2384895,MALARIA_ACT_TREATED,COUNTRY,THA,SEAR,South-East Asia,YEAR,2018,,,,,,,,,443,443,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2401049,MALARIA_ACT_TREATED,COUNTRY,IDN,WPR,Western Pacific,YEAR,2022,,,,,,,,,412 783,412783,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2402826,MALARIA_ACT_TREATED,COUNTRY,PHL,WPR,Western Pacific,YEAR,2018,,,,,,,,,4559,4559,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2409323,MALARIA_ACT_TREATED,COUNTRY,MRT,AFR,Africa,YEAR,2018,,,,,,,,,25 416,25416,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2424909,MALARIA_ACT_TREATED,COUNTRY,BFA,AFR,Africa,YEAR,2024,,,,,,,,,10 318 547,10318547,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2480876,MALARIA_ACT_TREATED,COUNTRY,MWI,AFR,Africa,YEAR,2024,,,,,,,,,9 203 803,9203803,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2482982,MALARIA_ACT_TREATED,COUNTRY,SEN,AFR,Africa,YEAR,2022,,,,,,,,,335 939,335939.1463,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2488466,MALARIA_ACT_TREATED,COUNTRY,MEX,AMR,Americas,YEAR,2021,,,,,,,,,0,0,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2490952,MALARIA_ACT_TREATED,COUNTRY,GNB,AFR,Africa,YEAR,2022,,,,,,,,,156 057,156057,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2494733,MALARIA_ACT_TREATED,COUNTRY,PHL,WPR,Western Pacific,YEAR,2023,,,,,,,,,6146,6146,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2497878,MALARIA_ACT_TREATED,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,,,,,,,,,23 623,23623,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2505108,MALARIA_ACT_TREATED,COUNTRY,GMB,AFR,Africa,YEAR,2024,,,,,,,,,102 629,102629,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2531854,MALARIA_ACT_TREATED,COUNTRY,GUY,AMR,Americas,YEAR,2023,,,,,,,,,11 260,11260,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2557698,MALARIA_ACT_TREATED,COUNTRY,AGO,AFR,Africa,YEAR,2024,,,,,,,,,10 542 513,10542513,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2567228,MALARIA_ACT_TREATED,COUNTRY,BWA,AFR,Africa,YEAR,2024,,,,,,,,,253,253,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2567812,MALARIA_ACT_TREATED,COUNTRY,CAF,AFR,Africa,YEAR,2022,,,,,,,,,2 460 689,2460689,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2633287,MALARIA_ACT_TREATED,COUNTRY,ERI,AFR,Africa,YEAR,2021,,,,,,,,,42 056,42056,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2645710,MALARIA_ACT_TREATED,COUNTRY,COD,AFR,Africa,YEAR,2024,,,,,,,,,30 003 155,30003155,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2646317,MALARIA_ACT_TREATED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,3769,3769,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2649925,MALARIA_ACT_TREATED,COUNTRY,MOZ,AFR,Africa,YEAR,2018,,,,,,,,,10 064 430,10064430,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2695097,MALARIA_ACT_TREATED,COUNTRY,ZWE,AFR,Africa,YEAR,2022,,,,,,,,,137 260,137260,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2695643,MALARIA_ACT_TREATED,COUNTRY,COL,AMR,Americas,YEAR,2021,,,,,,,,,36 531,36531,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
2703843,MALARIA_ACT_TREATED,COUNTRY,TCD,AFR,Africa,YEAR,2020,,,,,,,,,1 452 420,1452420,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
2777536,MALARIA_ACT_TREATED,COUNTRY,ERI,AFR,Africa,YEAR,2019,,,,,,,,,65 697,65697,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2793436,MALARIA_ACT_TREATED,COUNTRY,PAN,AMR,Americas,YEAR,2019,,,,,,,,,3,3,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2845129,MALARIA_ACT_TREATED,COUNTRY,SUR,AMR,Americas,YEAR,2023,,,,,,,,,8,8,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2886100,MALARIA_ACT_TREATED,COUNTRY,GNQ,AFR,Africa,YEAR,2022,,,,,,,,,33 075,33075,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
2915067,MALARIA_ACT_TREATED,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2024,,,,,,,,,6854,6854,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2924970,MALARIA_ACT_TREATED,COUNTRY,STP,AFR,Africa,YEAR,2024,,,,,,,,,7118,7118,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2941285,MALARIA_ACT_TREATED,COUNTRY,BEN,AFR,Africa,YEAR,2018,,,,,,,,,340 062,340062,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
2961733,MALARIA_ACT_TREATED,COUNTRY,MYS,WPR,Western Pacific,YEAR,2019,,,,,,,,,3923,3923,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
2969726,MALARIA_ACT_TREATED,COUNTRY,ZAF,AFR,Africa,YEAR,2024,,,,,,,,,4162,4162,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
2972790,MALARIA_ACT_TREATED,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2023,,,,,,,,,45,45,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2975905,MALARIA_ACT_TREATED,COUNTRY,TZA,AFR,Africa,YEAR,2023,,,,,,,,,3 218 740,3218740,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2977840,MALARIA_ACT_TREATED,COUNTRY,MLI,AFR,Africa,YEAR,2023,,,,,,,,,2 908 108,2908108,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
2996754,MALARIA_ACT_TREATED,COUNTRY,COL,AMR,Americas,YEAR,2019,,,,,,,,,39 891,39891,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3052465,MALARIA_ACT_TREATED,COUNTRY,COL,AMR,Americas,YEAR,2022,,,,,,,,,62 321,62321,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3065735,MALARIA_ACT_TREATED,COUNTRY,GUY,AMR,Americas,YEAR,2018,,,,,,,,,3073,3073,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
3083030,MALARIA_ACT_TREATED,COUNTRY,ECU,AMR,Americas,YEAR,2023,,,,,,,,,46,46,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3111015,MALARIA_ACT_TREATED,COUNTRY,GUY,AMR,Americas,YEAR,2022,,,,,,,,,8015,8015,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3144471,MALARIA_ACT_TREATED,COUNTRY,PRY,AMR,Americas,YEAR,2020,,,,,,,,,80,80,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3145121,MALARIA_ACT_TREATED,COUNTRY,BFA,AFR,Africa,YEAR,2021,,,,,,,,,11 030 942,11030942,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
3147444,MALARIA_ACT_TREATED,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,11 550,11550,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3160005,MALARIA_ACT_TREATED,COUNTRY,COM,AFR,Africa,YEAR,2020,,,,,,,,,4546,4546,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3198827,MALARIA_ACT_TREATED,COUNTRY,GMB,AFR,Africa,YEAR,2020,,,,,,,,,72 300,72300,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3206509,MALARIA_ACT_TREATED,COUNTRY,PER,AMR,Americas,YEAR,2020,,,,,,,,,3198,3198,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3213547,MALARIA_ACT_TREATED,COUNTRY,HND,AMR,Americas,YEAR,2023,,,,,,,,,30,30,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3217205,MALARIA_ACT_TREATED,COUNTRY,NGA,AFR,Africa,YEAR,2020,,,,,,,,,19 902 369,19902369,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3232390,MALARIA_ACT_TREATED,COUNTRY,KHM,WPR,Western Pacific,YEAR,2018,,,,,,,,,60 067,60067,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
3235813,MALARIA_ACT_TREATED,COUNTRY,PNG,WPR,Western Pacific,YEAR,2021,,,,,,,,,164 757,164757,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
3277496,MALARIA_ACT_TREATED,COUNTRY,GIN,AFR,Africa,YEAR,2020,,,,,,,,,1 792 653,1792653,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3308935,MALARIA_ACT_TREATED,COUNTRY,BOL,AMR,Americas,YEAR,2020,,,,,,,,,12 093,12093,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3317317,MALARIA_ACT_TREATED,COUNTRY,BEN,AFR,Africa,YEAR,2023,,,,,,,,,1 907 605,1907605,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3366680,MALARIA_ACT_TREATED,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,,,,,,,,,6550,6550,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3376615,MALARIA_ACT_TREATED,COUNTRY,GIN,AFR,Africa,YEAR,2019,,,,,,,,,1 646 493,1646493,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3387572,MALARIA_ACT_TREATED,COUNTRY,CPV,AFR,Africa,YEAR,2019,,,,,,,,,40,40,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3405672,MALARIA_ACT_TREATED,COUNTRY,DOM,AMR,Americas,YEAR,2022,,,,,,,,,7,7,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3414542,MALARIA_ACT_TREATED,COUNTRY,GMB,AFR,Africa,YEAR,2019,,,,,,,,,53 385,53385,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3422283,MALARIA_ACT_TREATED,COUNTRY,GMB,AFR,Africa,YEAR,2023,,,,,,,,,118 584,118584,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3451377,MALARIA_ACT_TREATED,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2018,,,,,,,,,53 056,53056,,,,2025-12-19T14:38:23Z,2018,01/01/2018,31/12/2018,,
3455585,MALARIA_ACT_TREATED,COUNTRY,PAN,AMR,Americas,YEAR,2021,,,,,,,,,0,0,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
3465298,MALARIA_ACT_TREATED,COUNTRY,CIV,AFR,Africa,YEAR,2023,,,,,,,,,6 917 363,6917363,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3467305,MALARIA_ACT_TREATED,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2023,,,,,,,,,150,150,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3476517,MALARIA_ACT_TREATED,COUNTRY,IND,SEAR,South-East Asia,YEAR,2024,,,,,,,,,153 472,153472,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
3482481,MALARIA_ACT_TREATED,COUNTRY,RWA,AFR,Africa,YEAR,2022,,,,,,,,,822 300,822300,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3501642,MALARIA_ACT_TREATED,COUNTRY,BLZ,AMR,Americas,YEAR,2022,,,,,,,,,0,0,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3515938,MALARIA_ACT_TREATED,COUNTRY,LBR,AFR,Africa,YEAR,2020,,,,,,,,,621 695,621695,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3532858,MALARIA_ACT_TREATED,COUNTRY,BEN,AFR,Africa,YEAR,2022,,,,,,,,,3 060 466,3060466,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3536949,MALARIA_ACT_TREATED,COUNTRY,GIN,AFR,Africa,YEAR,2024,,,,,,,,,2 539 917,2539917,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
3556908,MALARIA_ACT_TREATED,COUNTRY,PHL,WPR,Western Pacific,YEAR,2021,,,,,,,,,3735,3735,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
3573158,MALARIA_ACT_TREATED,COUNTRY,GNB,AFR,Africa,YEAR,2019,,,,,,,,,140 478,140478,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3578668,MALARIA_ACT_TREATED,COUNTRY,COD,AFR,Africa,YEAR,2020,,,,,,,,,19 192 707,19192707,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3581870,MALARIA_ACT_TREATED,COUNTRY,CMR,AFR,Africa,YEAR,2019,,,,,,,,,1 157 011,1157011,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3589650,MALARIA_ACT_TREATED,COUNTRY,NAM,AFR,Africa,YEAR,2019,,,,,,,,,3404,3404,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
3618582,MALARIA_ACT_TREATED,COUNTRY,STP,AFR,Africa,YEAR,2020,,,,,,,,,1772,1772,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3625335,MALARIA_ACT_TREATED,COUNTRY,LAO,WPR,Western Pacific,YEAR,2022,,,,,,,,,2323,2323,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3651280,MALARIA_ACT_TREATED,COUNTRY,PRY,AMR,Americas,YEAR,2022,,,,,,,,,3,3,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3655133,MALARIA_ACT_TREATED,COUNTRY,SSD,AFR,Africa,YEAR,2021,,,,,,,,,1 618 709,1618709,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
3687445,MALARIA_ACT_TREATED,COUNTRY,VEN,AMR,Americas,YEAR,2024,,,,,,,,,5973,5973,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
3731226,MALARIA_ACT_TREATED,COUNTRY,PNG,WPR,Western Pacific,YEAR,2020,,,,,,,,,750 254,750254,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3755352,MALARIA_ACT_TREATED,COUNTRY,BEN,AFR,Africa,YEAR,2021,,,,,,,,,2 985 960,2985960,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
3757071,MALARIA_ACT_TREATED,COUNTRY,COD,AFR,Africa,YEAR,2022,,,,,,,,,23 153 840,23153839.62,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3759292,MALARIA_ACT_TREATED,COUNTRY,PHL,WPR,Western Pacific,YEAR,2024,,,,,,,,,8714,8714,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
3762983,MALARIA_ACT_TREATED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,3231,3231,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3774148,MALARIA_ACT_TREATED,COUNTRY,LAO,WPR,Western Pacific,YEAR,2020,,,,,,,,,3477,3477,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3788526,MALARIA_ACT_TREATED,COUNTRY,SEN,AFR,Africa,YEAR,2020,,,,,,,,,442 413,442413,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3790196,MALARIA_ACT_TREATED,COUNTRY,TZA,AFR,Africa,YEAR,2020,,,,,,,,,7 759 228,7759228,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3827299,MALARIA_ACT_TREATED,COUNTRY,CRI,AMR,Americas,YEAR,2023,,,,,,,,,6,6,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3853056,MALARIA_ACT_TREATED,COUNTRY,MEX,AMR,Americas,YEAR,2023,,,,,,,,,104,104,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
3877928,MALARIA_ACT_TREATED,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2017,,,,,,,,,10,10,,,,2025-12-19T14:38:23Z,2017,01/01/2017,31/12/2017,,
3892281,MALARIA_ACT_TREATED,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2020,,,,,,,,,15 572,15572,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
3897329,MALARIA_ACT_TREATED,COUNTRY,GHA,AFR,Africa,YEAR,2024,,,,,,,,,4 955 511,4955511,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
3926731,MALARIA_ACT_TREATED,COUNTRY,BOL,AMR,Americas,YEAR,2017,,,,,,,,,6623,6623,,,,2025-12-19T14:38:23Z,2017,01/01/2017,31/12/2017,,
3955004,MALARIA_ACT_TREATED,COUNTRY,CRI,AMR,Americas,YEAR,2022,,,,,,,,,13,13,,,,2025-12-19T14:38:23Z,2022,01/01/2022,31/12/2022,,
3980599,MALARIA_ACT_TREATED,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,1 520 335,1520335,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
3986786,MALARIA_ACT_TREATED,COUNTRY,GHA,AFR,Africa,YEAR,2023,,,,,,,,,5 470 051,5470051,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
4001025,MALARIA_ACT_TREATED,COUNTRY,ZWE,AFR,Africa,YEAR,2020,,,,,,,,,443 164,443164,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
4024065,MALARIA_ACT_TREATED,COUNTRY,TCD,AFR,Africa,YEAR,2024,,,,,,,,,2 401 588,2401588,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
4029683,MALARIA_ACT_TREATED,COUNTRY,GTM,AMR,Americas,YEAR,2023,,,,,,,,,0,0,,,,2025-12-19T14:38:23Z,2023,01/01/2023,31/12/2023,,
4068366,MALARIA_ACT_TREATED,COUNTRY,DOM,AMR,Americas,YEAR,2024,,,,,,,,,3,3,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
4199009,MALARIA_ACT_TREATED,COUNTRY,IDN,WPR,Western Pacific,YEAR,2021,,,,,,,,,299 148,299148,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
4210016,MALARIA_ACT_TREATED,COUNTRY,LBR,AFR,Africa,YEAR,2017,,,,,,,,,1 093 312,1093312,,,,2025-12-19T14:38:23Z,2017,01/01/2017,31/12/2017,,
4258406,MALARIA_ACT_TREATED,COUNTRY,LAO,WPR,Western Pacific,YEAR,2024,,,,,,,,,342,342,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
4266973,MALARIA_ACT_TREATED,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,158,158,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
4323489,MALARIA_ACT_TREATED,COUNTRY,RWA,AFR,Africa,YEAR,2024,,,,,,,,,803 784,803784,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
4323702,MALARIA_ACT_TREATED,COUNTRY,MWI,AFR,Africa,YEAR,2019,,,,,,,,,5 089 716,5089716,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
4333601,MALARIA_ACT_TREATED,COUNTRY,LBR,AFR,Africa,YEAR,2019,,,,,,,,,732 322,732322,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
4361175,MALARIA_ACT_TREATED,COUNTRY,PNG,WPR,Western Pacific,YEAR,2019,,,,,,,,,788 796,788796,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
4362450,MALARIA_ACT_TREATED,COUNTRY,IDN,WPR,Western Pacific,YEAR,2020,,,,,,,,,241 181,241181,,,,2025-12-19T14:38:23Z,2020,01/01/2020,31/12/2020,,
4389353,MALARIA_ACT_TREATED,COUNTRY,NAM,AFR,Africa,YEAR,2024,,,,,,,,,15 965,15965,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
4423472,MALARIA_ACT_TREATED,COUNTRY,SLE,AFR,Africa,YEAR,2024,,,,,,,,,1 883 754,1883754,,,,2025-12-19T14:38:23Z,2024,01/01/2024,31/12/2024,,
4478115,MALARIA_ACT_TREATED,COUNTRY,SLE,AFR,Africa,YEAR,2019,,,,,,,,,2 404 286,2404286,,,,2025-12-19T14:38:23Z,2019,01/01/2019,31/12/2019,,
4478780,MALARIA_ACT_TREATED,COUNTRY,ETH,AFR,Africa,YEAR,2021,,,,,,,,,1 126 731,1126731,,,,2025-12-19T14:38:23Z,2021,01/01/2021,31/12/2021,,
