Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,,
2930358,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,540 597,540597,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
9450375,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2015,,,,,,,,,214 032,214032,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
1881898,MALARIA_IRS_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2018,,,,,,,,,10 486 854,10486854,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
8732429,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2018,,,,,,,,,1 015 672,1015672,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
6110294,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2015,,,,,,,,,59 282,59282,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
6411537,MALARIA_IRS_COVERAGE,REGION,WPR,,,YEAR,2019,,,,,,,,,1 754 988,1754988,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
3612631,MALARIA_IRS_COVERAGE,COUNTRY,CRI,AMR,Americas,YEAR,2024,,,,,,,,,18 374,18374,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
5563420,MALARIA_IRS_COVERAGE,COUNTRY,IDN,WPR,Western Pacific,YEAR,2023,,,,,,,,,161 107,161107,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
7656959,MALARIA_IRS_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2020,,,,,,,,,193 935,193935,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
6519051,MALARIA_IRS_COVERAGE,COUNTRY,ZAF,AFR,Africa,YEAR,2021,,,,,,,,,1 704 233,1704233,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7062621,MALARIA_IRS_COVERAGE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2017,,,,,,,,,151 153,151153,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8851740,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2020,,,,,,,,,226 731,226731,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1341611,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2024,,,,,,,,,36 456,36456,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
3549959,MALARIA_IRS_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2015,,,,,,,,,76 067,76067,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
8644073,MALARIA_IRS_COVERAGE,COUNTRY,IND,SEAR,South-East Asia,YEAR,2020,,,,,,,,,23 950 862,23950862,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
8991443,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2016,,,,,,,,,112 184,112184,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6550884,MALARIA_IRS_COVERAGE,COUNTRY,GTM,AMR,Americas,YEAR,2015,,,,,,,,,325,325,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
567365,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2023,,,,,,,,,31 527,31527,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
1232599,MALARIA_IRS_COVERAGE,COUNTRY,IDN,WPR,Western Pacific,YEAR,2017,,,,,,,,,3320,3320,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
2553821,MALARIA_IRS_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2019,,,,,,,,,11 767 404,11767404,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8441917,MALARIA_IRS_COVERAGE,COUNTRY,PAN,AMR,Americas,YEAR,2017,,,,,,,,,3921,3921,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
5322543,MALARIA_IRS_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2015,,,,,,,,,1 327 326,1327326,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
3821692,MALARIA_IRS_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2017,,,,,,,,,619 578,619578,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
5550916,MALARIA_IRS_COVERAGE,COUNTRY,IND,SEAR,South-East Asia,YEAR,2018,,,,,,,,,34 290 886,34290886,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
2402039,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2023,,,,,,,,,21 122,21122,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
9444294,MALARIA_IRS_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2016,,,,,,,,,15 050 413,15050413,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6930110,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2020,,,,,,,,,37 821,37821,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1239088,MALARIA_IRS_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2016,,,,,,,,,788 711,788711,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
5531924,MALARIA_IRS_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2016,,,,,,,,,1 409 967,1409967,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
2389393,MALARIA_IRS_COVERAGE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,160 961,160961,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
6273014,MALARIA_IRS_COVERAGE,COUNTRY,GUF,AMR,Americas,YEAR,2024,,,,,,,,,1382,1382,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
8176302,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2018,,,,,,,,,165 580,165580,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
3417705,MALARIA_IRS_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2024,,,,,,,,,418 514,418514,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
6809971,MALARIA_IRS_COVERAGE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2016,,,,,,,,,166 426,166426,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
7119573,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2016,,,,,,,,,1 025 096,1025096,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6867079,MALARIA_IRS_COVERAGE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2021,,,,,,,,,43 500,43500,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
5341674,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2023,,,,,,,,,648 095,648095,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
8947133,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2019,,,,,,,,,731 696,731696,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
5810691,MALARIA_IRS_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,80 622,80622,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
377255,MALARIA_IRS_COVERAGE,COUNTRY,PRY,AMR,Americas,YEAR,2019,,,,,,,,,1163,1163,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
6816442,MALARIA_IRS_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2019,,,,,,,,,587 248,587248,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8486525,MALARIA_IRS_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2022,,,,,,,,,503 111,503111,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
9858972,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,1 338 585,1338585,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
7612923,MALARIA_IRS_COVERAGE,COUNTRY,IND,SEAR,South-East Asia,YEAR,2016,,,,,,,,,43 477 154,43477154,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6658657,MALARIA_IRS_COVERAGE,GLOBAL,GLOBAL,,,YEAR,2021,,,,,,,,,83 607 545,83607545,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
6999890,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2016,,,,,,,,,4 375 512,4375512,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
3354373,MALARIA_IRS_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2023,,,,,,,,,120 894,120894,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
1780713,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2015,,,,,,,,,100 090,100090,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
5152091,MALARIA_IRS_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2021,,,,,,,,,423 511,423511,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
2085268,MALARIA_IRS_COVERAGE,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,73 846,73846,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
10078445,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2015,,,,,,,,,129 545,129545,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
2427533,MALARIA_IRS_COVERAGE,COUNTRY,PNG,WPR,Western Pacific,YEAR,2020,,,,,,,,,200,200,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
5772859,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2021,,,,,,,,,1618,1618,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
10186503,MALARIA_IRS_COVERAGE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2022,,,,,,,,,118 341,118341,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
7600336,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2016,,,,,,,,,149 930,149930,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
7278281,MALARIA_IRS_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2017,,,,,,,,,7 717 767,7717767,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8991838,MALARIA_IRS_COVERAGE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2015,,,,,,,,,620 093,620093,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
168991,MALARIA_IRS_COVERAGE,REGION,AFR,,,YEAR,2021,,,,,,,,,57 397 929,57397929,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
605808,MALARIA_IRS_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2015,,,,,,,,,5 930 141,5930141,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
2579611,MALARIA_IRS_COVERAGE,COUNTRY,BRA,AMR,Americas,YEAR,2023,,,,,,,,,215 334,215334,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
4956220,MALARIA_IRS_COVERAGE,COUNTRY,IDN,WPR,Western Pacific,YEAR,2018,,,,,,,,,305 493,305493,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
2994122,MALARIA_IRS_COVERAGE,COUNTRY,BOL,AMR,Americas,YEAR,2018,,,,,,,,,2000,2000,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
9494928,MALARIA_IRS_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2020,,,,,,,,,466 238,466238,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
6930430,MALARIA_IRS_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2019,,,,,,,,,1 986 408,1986408,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
10142136,MALARIA_IRS_COVERAGE,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2018,,,,,,,,,15 707,15707,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
6036049,MALARIA_IRS_COVERAGE,COUNTRY,HND,AMR,Americas,YEAR,2020,,,,,,,,,181 715,181715,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
2930984,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2018,,,,,,,,,37 455,37455,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
7183392,MALARIA_IRS_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2020,,,,,,,,,44 633,44633,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
4588752,MALARIA_IRS_COVERAGE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2018,,,,,,,,,230 000,230000,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
3145907,MALARIA_IRS_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2019,,,,,,,,,1 077 411,1077411,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
3493619,MALARIA_IRS_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2024,,,,,,,,,43 218,43218,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
5329312,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2020,,,,,,,,,476 804,476804,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
3796928,MALARIA_IRS_COVERAGE,REGION,SEAR,,,YEAR,2021,,,,,,,,,16 691 013,16691013,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
3392653,MALARIA_IRS_COVERAGE,COUNTRY,BOL,AMR,Americas,YEAR,2020,,,,,,,,,29 228,29228,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
7057015,MALARIA_IRS_COVERAGE,COUNTRY,CPV,AFR,Africa,YEAR,2016,,,,,,,,,349 126,349126,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
2326119,MALARIA_IRS_COVERAGE,REGION,AMR,,,YEAR,2016,,,,,,,,,2 057 830,2057830,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
2687032,MALARIA_IRS_COVERAGE,COUNTRY,COL,AMR,Americas,YEAR,2017,,,,,,,,,153 690,153690,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
396612,MALARIA_IRS_COVERAGE,COUNTRY,ZAF,AFR,Africa,YEAR,2023,,,,,,,,,1 338 147,1338147,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
8157660,MALARIA_IRS_COVERAGE,COUNTRY,IND,SEAR,South-East Asia,YEAR,2022,,,,,,,,,11 565 430,11565430,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
4918313,MALARIA_IRS_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2022,,,,,,,,,172 010,172010,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
706889,MALARIA_IRS_COVERAGE,REGION,WPR,,,YEAR,2017,,,,,,,,,641 793,641793,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8807951,MALARIA_IRS_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2024,,,,,,,,,5 614 296,5614296,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
3272182,MALARIA_IRS_COVERAGE,COUNTRY,CRI,AMR,Americas,YEAR,2023,,,,,,,,,15 635,15635,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
3297572,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2015,,,,,,,,,3 659 845,3659845,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
3581894,MALARIA_IRS_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2017,,,,,,,,,3 223 800,3223800,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8890539,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2021,,,,,,,,,159 097,159097,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
9748202,MALARIA_IRS_COVERAGE,COUNTRY,BRA,AMR,Americas,YEAR,2018,,,,,,,,,99 321,99321,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
7657654,MALARIA_IRS_COVERAGE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,776 650,776650,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8195752,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,1 499 738,1499738,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
2712520,MALARIA_IRS_COVERAGE,COUNTRY,SLV,AMR,Americas,YEAR,2022,,,,,,,,,1332,1332,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
7777428,MALARIA_IRS_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2022,,,,,,,,,652 232,652232,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
7525258,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2021,,,,,,,,,27 174,27174,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
6098403,MALARIA_IRS_COVERAGE,COUNTRY,ECU,AMR,Americas,YEAR,2018,,,,,,,,,775 884,775884,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
3588371,MALARIA_IRS_COVERAGE,COUNTRY,PAN,AMR,Americas,YEAR,2024,,,,,,,,,1464,1464,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
4392267,MALARIA_IRS_COVERAGE,COUNTRY,ECU,AMR,Americas,YEAR,2020,,,,,,,,,17 276,17276,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
5316903,MALARIA_IRS_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2021,,,,,,,,,591 249,591249,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7436863,MALARIA_IRS_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2016,,,,,,,,,399 176,399176,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
4563658,MALARIA_IRS_COVERAGE,COUNTRY,HND,AMR,Americas,YEAR,2024,,,,,,,,,5370,5370,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
3348532,MALARIA_IRS_COVERAGE,COUNTRY,GUF,AMR,Americas,YEAR,2015,,,,,,,,,4983,4983,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
2668300,MALARIA_IRS_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2018,,,,,,,,,111 735,111735,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
2174250,MALARIA_IRS_COVERAGE,COUNTRY,DOM,AMR,Americas,YEAR,2024,,,,,,,,,44 733,44733,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
2491124,MALARIA_IRS_COVERAGE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2022,,,,,,,,,0,0,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
3462897,MALARIA_IRS_COVERAGE,COUNTRY,PER,AMR,Americas,YEAR,2018,,,,,,,,,23 420,23420,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
8814637,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2018,,,,,,,,,14 017,14017,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
6406153,MALARIA_IRS_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2023,,,,,,,,,5 326 004,5326004,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
1509025,MALARIA_IRS_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2020,,,,,,,,,1 792 495,1792495,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
4525670,MALARIA_IRS_COVERAGE,COUNTRY,IDN,WPR,Western Pacific,YEAR,2019,,,,,,,,,164 192,164192,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
6174474,MALARIA_IRS_COVERAGE,COUNTRY,ECU,AMR,Americas,YEAR,2021,,,,,,,,,1 435 556,1435556,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
6324404,MALARIA_IRS_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2021,,,,,,,,,127 487,127487,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
4462199,MALARIA_IRS_COVERAGE,COUNTRY,MWI,AFR,Africa,YEAR,2019,,,,,,,,,1 456 138,1456138,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
2988334,MALARIA_IRS_COVERAGE,COUNTRY,MYS,WPR,Western Pacific,YEAR,2019,,,,,,,,,323 208,323208,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
4633585,MALARIA_IRS_COVERAGE,COUNTRY,HND,AMR,Americas,YEAR,2019,,,,,,,,,335 928,335928,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8316359,MALARIA_IRS_COVERAGE,GLOBAL,GLOBAL,,,YEAR,2018,,,,,,,,,96 060 441,96060441,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
764161,MALARIA_IRS_COVERAGE,COUNTRY,CPV,AFR,Africa,YEAR,2015,,,,,,,,,308 586,308586,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
9805166,MALARIA_IRS_COVERAGE,COUNTRY,IDN,WPR,Western Pacific,YEAR,2021,,,,,,,,,131 818,131818,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
8821112,MALARIA_IRS_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,3 901 092,3901092,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
2630452,MALARIA_IRS_COVERAGE,COUNTRY,BOL,AMR,Americas,YEAR,2022,,,,,,,,,179 128,179128,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
2085955,MALARIA_IRS_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2024,,,,,,,,,3 911 835,3911835,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
2326609,MALARIA_IRS_COVERAGE,COUNTRY,CPV,AFR,Africa,YEAR,2022,,,,,,,,,102 333,102333,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
8878230,MALARIA_IRS_COVERAGE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,120 610,120610,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1303268,MALARIA_IRS_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2016,,,,,,,,,364 007,364007,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
8550381,MALARIA_IRS_COVERAGE,REGION,WPR,,,YEAR,2020,,,,,,,,,1 218 430,1218430,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
8897171,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2015,,,,,,,,,847 845,847845,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
3734539,MALARIA_IRS_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2020,,,,,,,,,1 243 848,1243848,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
6073426,MALARIA_IRS_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,2 120 728,2120728,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
4899809,MALARIA_IRS_COVERAGE,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,66 000,66000,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
5159258,MALARIA_IRS_COVERAGE,REGION,EMR,,,YEAR,2019,,,,,,,,,7 932 368,7932368,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
5387085,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2022,,,,,,,,,309 674,309674,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
7513019,MALARIA_IRS_COVERAGE,COUNTRY,BOL,AMR,Americas,YEAR,2015,,,,,,,,,11 138,11138,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
9891449,MALARIA_IRS_COVERAGE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2020,,,,,,,,,2333,2333,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1068960,MALARIA_IRS_COVERAGE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,225 510,225510,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
1336463,MALARIA_IRS_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2019,,,,,,,,,690 793,690793,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
8739895,MALARIA_IRS_COVERAGE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,552 500,552500,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
8076272,MALARIA_IRS_COVERAGE,COUNTRY,HND,AMR,Americas,YEAR,2015,,,,,,,,,125 975,125975,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
