Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,,
751819,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2020,,,,,,,,,36.52,36.5192763,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
3266589,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2015,,,,,,,,,53.68,53.6795039,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
4900030,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2023,,,,,,,,,59.6,59.6039439,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
5526765,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2015,,,,,,,,,69.93,69.9344065,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
6092739,MALARIA_ITN_COVERAGE,COUNTRY,LBR,AFR,Africa,YEAR,2019,,,,,,,,,61.06,61.0580619,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
8499936,MALARIA_ITN_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,72.76,72.7559922,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
1864527,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2021,,,,,,,,,64.12,64.1230336,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
4019351,MALARIA_ITN_COVERAGE,COUNTRY,MWI,AFR,Africa,YEAR,2018,,,,,,,,,73.68,73.6783737,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3803988,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2023,,,,,,,,,26.43,26.4348656,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
7342691,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2015,,,,,,,,,51.5,51.5016085,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
2587000,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2022,,,,,,,,,84.27,84.266037,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
4469044,MALARIA_ITN_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2020,,,,,,,,,59.61,59.6126781,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
5495101,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2019,,,,,,,,,53.48,53.4771513,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
7228650,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2018,,,,,,,,,76.62,76.6170807,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
7462952,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2024,,,,,,,,,47.69,47.6913497,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
9508696,MALARIA_ITN_COVERAGE,COUNTRY,CAF,AFR,Africa,YEAR,2022,,,,,,,,,72.75,72.7453142,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
4278748,MALARIA_ITN_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2017,,,,,,,,,84.13,84.1275733,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
8777266,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2017,,,,,,,,,69.04,69.0370556,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
8683485,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2015,,,,,,,,,44.5,44.5044597,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
7285806,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2020,,,,,,,,,28.67,28.6662086,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
7412194,MALARIA_ITN_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2023,,,,,,,,,60.25,60.2545095,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
3279518,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2020,,,,,,,,,76.77,76.7699028,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
5286042,MALARIA_ITN_COVERAGE,COUNTRY,TGO,AFR,Africa,YEAR,2017,,,,,,,,,78.52,78.5244218,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
7867027,MALARIA_ITN_COVERAGE,COUNTRY,MWI,AFR,Africa,YEAR,2022,,,,,,,,,62.04,62.0429017,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
4748275,MALARIA_ITN_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2021,,,,,,,,,67.35,67.3479382,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
2549070,MALARIA_ITN_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2017,,,,,,,,,68.91,68.9066473,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
2162365,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2016,,,,,,,,,71.34,71.3369914,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
1037642,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2015,,,,,,,,,56.22,56.2152339,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
1375103,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2022,,,,,,,,,29.58,29.5837273,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
4057693,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2021,,,,,,,,,68.61,68.6093056,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
4374179,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2020,,,,,,,,,76.34,76.3364888,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
9196167,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2017,,,,,,,,,69.17,69.1730218,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
4342466,MALARIA_ITN_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2016,,,,,,,,,10.94,10.9444193,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
9692304,MALARIA_ITN_COVERAGE,COUNTRY,CAF,AFR,Africa,YEAR,2020,,,,,,,,,71.52,71.5187577,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
2295590,MALARIA_ITN_COVERAGE,COUNTRY,CAF,AFR,Africa,YEAR,2021,,,,,,,,,73.58,73.5812007,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
7007792,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2017,,,,,,,,,32.16,32.1557388,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
7715683,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2019,,,,,,,,,77.38,77.3790621,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
2938672,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2023,,,,,,,,,55.38,55.3833918,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
3867646,MALARIA_ITN_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2022,,,,,,,,,49.72,49.7215975,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
7203892,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2020,,,,,,,,,70.04,70.0442916,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
1890276,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2016,,,,,,,,,39.67,39.6682623,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
6043097,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2018,,,,,,,,,22.28,22.2791034,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
2074249,MALARIA_ITN_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2024,,,,,,,,,58.96,58.9618582,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
9323168,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2018,,,,,,,,,59.29,59.2876644,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
7981900,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2023,,,,,,,,,68.01,68.0065342,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
5387971,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2016,,,,,,,,,49.99,49.9856666,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
1164709,MALARIA_ITN_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2020,,,,,,,,,47.46,47.4572895,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
4482332,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2023,,,,,,,,,28.19,28.1919591,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
7115092,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2023,,,,,,,,,91.07,91.0738217,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
1095253,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2019,,,,,,,,,76.81,76.8106758,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
233813,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2023,,,,,,,,,78.96,78.9562125,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
240151,MALARIA_ITN_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2020,,,,,,,,,64.94,64.9418656,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
284499,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2022,,,,,,,,,13.38,13.3831919,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
1998464,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2022,,,,,,,,,84.44,84.4403608,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
1050904,MALARIA_ITN_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2018,,,,,,,,,63.2,63.1982274,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
7280095,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2018,,,,,,,,,64.99,64.987344,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
2951698,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2022,,,,,,,,,61.39,61.3895664,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
423677,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2024,,,,,,,,,79.29,79.2911213,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
6735954,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2021,,,,,,,,,76.51,76.5082749,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
3937786,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2017,,,,,,,,,20.49,20.4937233,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
10029624,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2023,,,,,,,,,31.76,31.7621472,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
1343890,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2024,,,,,,,,,74.17,74.1699442,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
10175741,MALARIA_ITN_COVERAGE,COUNTRY,MRT,AFR,Africa,YEAR,2022,,,,,,,,,10.5,10.4950202,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
6407551,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2017,,,,,,,,,55.59,55.5878266,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
588715,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2015,,,,,,,,,21.29,21.291318,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
8406119,MALARIA_ITN_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,63.95,63.9544196,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
714988,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2019,,,,,,,,,49.75,49.7518751,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
8273522,MALARIA_ITN_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2019,,,,,,,,,54.36,54.3618877,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
9579337,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2015,,,,,,,,,59.97,59.9707484,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
2163079,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2015,,,,,,,,,40.24,40.2428429,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
8418892,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2019,,,,,,,,,28.17,28.1699332,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
3855501,MALARIA_ITN_COVERAGE,COUNTRY,GNB,AFR,Africa,YEAR,2019,,,,,,,,,29.46,29.4551353,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
2461318,MALARIA_ITN_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2017,,,,,,,,,75.31,75.3059717,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
9158674,MALARIA_ITN_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2020,,,,,,,,,55.76,55.7618127,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
6112853,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2017,,,,,,,,,59.97,59.9687955,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
4628764,MALARIA_ITN_COVERAGE,COUNTRY,LBR,AFR,Africa,YEAR,2024,,,,,,,,,75.03,75.0286218,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
480986,MALARIA_ITN_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2024,,,,,,,,,57.62,57.6232157,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
918242,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2017,,,,,,,,,60.89,60.8929794,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
5635533,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2019,,,,,,,,,47.21,47.2144546,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
9342652,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2022,,,,,,,,,25.65,25.6497408,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
8071208,MALARIA_ITN_COVERAGE,COUNTRY,GNB,AFR,Africa,YEAR,2018,,,,,,,,,43.18,43.1809982,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
8216701,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2018,,,,,,,,,70.82,70.8225806,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3627944,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2018,,,,,,,,,49.11,49.1123607,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3704105,MALARIA_ITN_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2023,,,,,,,,,83.82,83.8151771,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
9254139,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2016,,,,,,,,,48.3,48.2963177,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
5198758,MALARIA_ITN_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,69.24,69.2442533,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
3647106,MALARIA_ITN_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2020,,,,,,,,,64.62,64.621842,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
931100,MALARIA_ITN_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,15.06,15.0607396,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
8393763,MALARIA_ITN_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2018,,,,,,,,,59.56,59.5613019,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3672518,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2020,,,,,,,,,51.54,51.5406911,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
8665774,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,28.66,28.6561165,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
6250179,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2018,,,,,,,,,71.44,71.4383027,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
7906220,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2022,,,,,,,,,52.25,52.2493594,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
4692184,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2016,,,,,,,,,65.78,65.7773007,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
4914066,MALARIA_ITN_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2018,,,,,,,,,56.13,56.1262004,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
1529578,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2023,,,,,,,,,89.15,89.1547189,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
8172510,MALARIA_ITN_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2023,,,,,,,,,75.09,75.0860093,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
2632193,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2022,,,,,,,,,30.25,30.2502221,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
1089519,MALARIA_ITN_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2021,,,,,,,,,63.41,63.4062272,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
9975234,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2016,,,,,,,,,60.16,60.1553105,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
152369,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2020,,,,,,,,,72.39,72.3877496,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
4806616,MALARIA_ITN_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2015,,,,,,,,,68.17,68.1671869,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
5066518,MALARIA_ITN_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2024,,,,,,,,,32.69,32.6940609,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
9750220,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2021,,,,,,,,,53.27,53.2662892,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
2882727,MALARIA_ITN_COVERAGE,COUNTRY,MRT,AFR,Africa,YEAR,2018,,,,,,,,,37.01,37.0116549,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
8217040,MALARIA_ITN_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2017,,,,,,,,,70.95,70.945036,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
4160096,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2021,,,,,,,,,65.52,65.5226618,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
4330939,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,26.54,26.5374744,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
4692393,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2019,,,,,,,,,45.35,45.3499497,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
3559024,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2017,,,,,,,,,54.47,54.466046,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
8128237,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2017,,,,,,,,,68.49,68.4906853,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
3047353,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2017,,,,,,,,,80.19,80.1863252,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
5041330,MALARIA_ITN_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2020,,,,,,,,,72.99,72.9914927,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
6661349,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2023,,,,,,,,,63.78,63.7767681,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
9718863,MALARIA_ITN_COVERAGE,COUNTRY,TGO,AFR,Africa,YEAR,2021,,,,,,,,,55.54,55.5439621,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
861500,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2018,,,,,,,,,61.31,61.3118116,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
7615642,MALARIA_ITN_COVERAGE,COUNTRY,MRT,AFR,Africa,YEAR,2015,,,,,,,,,5.13,5.1267048,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
6225917,MALARIA_ITN_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2016,,,,,,,,,62.24,62.2388803,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
6313705,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2024,,,,,,,,,37.39,37.3949326,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
7002613,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2021,,,,,,,,,66.03,66.0251215,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
3989165,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2016,,,,,,,,,37.91,37.9089046,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
3116845,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2023,,,,,,,,,66.77,66.7656054,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
8046315,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2024,,,,,,,,,94.16,94.1619431,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
3306369,MALARIA_ITN_COVERAGE,COUNTRY,CAF,AFR,Africa,YEAR,2024,,,,,,,,,81.86,81.8609887,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
4604095,MALARIA_ITN_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2015,,,,,,,,,28.77,28.769108,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
4641912,MALARIA_ITN_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2016,,,,,,,,,65.77,65.7681749,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
8020935,MALARIA_ITN_COVERAGE,COUNTRY,COG,AFR,Africa,YEAR,2018,,,,,,,,,30.08,30.0813658,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
9428191,MALARIA_ITN_COVERAGE,COUNTRY,TGO,AFR,Africa,YEAR,2016,,,,,,,,,62.81,62.8058091,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
1872462,MALARIA_ITN_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,20.97,20.9686565,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
3508971,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2022,,,,,,,,,56.82,56.8179197,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
6768683,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2018,,,,,,,,,45.36,45.3598531,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3843829,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2016,,,,,,,,,28.52,28.5207839,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
